Znumber,rank_id,confidence,center_distance,file,mol_pred_loaded,sanitization,all_atoms_connected,bond_lengths,bond_angles,internal_steric_clash,aromatic_ring_flatness,double_bond_flatness,internal_energy,all_pass
Z18885559,7,1.12,1.81328498645303,results_ipab/Z18885559/rank7_confidence-1.12.sdf,1,1,1,1,1,1,1,1,1,1
Z18885559,8,1.43,0.8981513081470419,results_ipab/Z18885559/rank8_confidence-1.43.sdf,1,1,1,1,1,1,1,1,1,1
Z18885559,9,1.56,0.9285043370489988,results_ipab/Z18885559/rank9_confidence-1.56.sdf,1,1,1,1,1,1,1,1,1,1
Z19198677,10,2.91,1.6510656381371025,results_ipab/Z19198677/rank10_confidence-2.91.sdf,1,1,1,1,1,1,1,1,1,1
Z19198677,1,0.3,0.5290523568697258,results_ipab/Z19198677/rank1_confidence-0.30.sdf,1,1,1,1,1,1,1,1,1,1
Z19198677,2,0.35,1.046102274303537,results_ipab/Z19198677/rank2_confidence-0.35.sdf,1,1,1,1,1,1,1,1,1,1
Z19198677,3,0.38,0.929373615548827,results_ipab/Z19198677/rank3_confidence-0.38.sdf,1,1,1,1,1,1,1,1,1,1
Z19198677,4,0.43,0.6029117575005744,results_ipab/Z19198677/rank4_confidence-0.43.sdf,1,1,1,1,1,1,1,1,1,1
Z19198677,5,0.44,1.0169939374406702,results_ipab/Z19198677/rank5_confidence-0.44.sdf,1,1,1,1,1,1,1,1,1,1
Z19198677,6,0.46,0.7947321210168082,results_ipab/Z19198677/rank6_confidence-0.46.sdf,1,1,1,1,1,1,1,1,1,1
Z19198677,7,0.49,0.5801468775643209,results_ipab/Z19198677/rank7_confidence-0.49.sdf,1,1,1,1,1,1,1,1,1,1
Z19198677,8,0.57,0.463318816582023,results_ipab/Z19198677/rank8_confidence-0.57.sdf,1,1,1,1,1,1,1,1,1,1
Z19198677,9,0.7,1.3418474818388717,results_ipab/Z19198677/rank9_confidence-0.70.sdf,1,1,1,1,1,1,1,1,1,1
Z193270258,10,1.93,0.6976438205477349,results_ipab/Z193270258/rank10_confidence-1.93.sdf,1,1,1,1,1,1,1,1,1,1
Z193270258,1,0.81,0.6378422341776914,results_ipab/Z193270258/rank1_confidence-0.81.sdf,1,1,1,1,1,1,1,1,1,1
Z193270258,2,0.84,0.5191714337580647,results_ipab/Z193270258/rank2_confidence-0.84.sdf,1,1,1,1,1,1,1,1,1,1
Z193270258,3,0.84,0.615285767393167,results_ipab/Z193270258/rank3_confidence-0.84.sdf,1,1,1,1,1,1,1,1,1,1
Z193270258,4,0.9,0.7358016388888047,results_ipab/Z193270258/rank4_confidence-0.90.sdf,1,1,1,1,1,1,1,1,1,1
Z193270258,5,0.98,0.6039577773558481,results_ipab/Z193270258/rank5_confidence-0.98.sdf,1,1,1,1,1,1,1,1,1,1
Z193270258,6,0.99,0.5800913585005114,results_ipab/Z193270258/rank6_confidence-0.99.sdf,1,1,1,1,1,1,1,1,1,1
Z193270258,7,1.54,1.1314567606065828,results_ipab/Z193270258/rank7_confidence-1.54.sdf,1,1,1,1,1,1,1,1,1,1
Z193270258,8,1.56,0.8089081156511644,results_ipab/Z193270258/rank8_confidence-1.56.sdf,1,1,1,1,1,1,1,1,1,1
Z193270258,9,1.79,0.6338445016985199,results_ipab/Z193270258/rank9_confidence-1.79.sdf,1,1,1,1,1,1,1,1,0,0
Z193271352,10,3.38,41.64390083478151,results_ipab/Z193271352/rank10_confidence-3.38.sdf,1,1,1,1,1,1,1,1,1,1
Z193271352,1,0.78,4.37209859913506,results_ipab/Z193271352/rank1_confidence-0.78.sdf,1,1,1,1,1,1,1,1,1,1
Z193271352,2,0.87,0.3848372569035005,results_ipab/Z193271352/rank2_confidence-0.87.sdf,1,1,1,1,1,1,1,1,1,1
Z193271352,3,1.2,0.7017436987450404,results_ipab/Z193271352/rank3_confidence-1.20.sdf,1,1,1,1,1,1,1,1,1,1
Z193271352,4,1.47,4.656975650381694,results_ipab/Z193271352/rank4_confidence-1.47.sdf,1,1,1,1,1,1,1,1,1,1
Z193271352,5,1.47,1.5400068390304107,results_ipab/Z193271352/rank5_confidence-1.47.sdf,1,1,1,1,1,1,1,1,1,1
Z193271352,6,1.52,40.6519347813667,results_ipab/Z193271352/rank6_confidence-1.52.sdf,1,1,1,1,1,1,1,1,1,1
Z193271352,7,1.59,1.021017597196363,results_ipab/Z193271352/rank7_confidence-1.59.sdf,1,1,1,1,1,1,1,1,1,1
Z193271352,8,1.75,1.3074548710588638,results_ipab/Z193271352/rank8_confidence-1.75.sdf,1,1,1,1,1,1,1,1,1,1
Z193271352,9,2.0,0.6750996333509678,results_ipab/Z193271352/rank9_confidence-2.00.sdf,1,1,1,1,1,1,1,1,1,1
Z193999678,10,0.99,0.4478134402772607,results_ipab/Z193999678/rank10_confidence-0.99.sdf,1,1,1,1,1,1,1,1,1,1
Z193999678,1,0.01,0.8741376221211807,results_ipab/Z193999678/rank1_confidence0.01.sdf,1,1,1,1,1,1,1,1,1,1
Z193999678,2,0.07,0.4313287712189659,results_ipab/Z193999678/rank2_confidence-0.07.sdf,1,1,1,1,1,1,1,1,1,1
Z193999678,3,0.17,0.6264206864000802,results_ipab/Z193999678/rank3_confidence-0.17.sdf,1,1,1,1,1,1,1,1,1,1
Z193999678,4,0.19,0.7907739827170372,results_ipab/Z193999678/rank4_confidence-0.19.sdf,1,1,1,1,1,1,1,1,1,1
Z193999678,5,0.24,0.3524156012316772,results_ipab/Z193999678/rank5_confidence-0.24.sdf,1,1,1,1,1,1,1,1,1,1
Z193999678,6,0.32,0.4001136523035787,results_ipab/Z193999678/rank6_confidence-0.32.sdf,1,1,1,1,1,1,1,1,1,1
Z193999678,7,0.37,0.2739079557335033,results_ipab/Z193999678/rank7_confidence-0.37.sdf,1,1,1,1,1,1,1,1,1,1
Z193999678,8,0.39,0.4016758704289493,results_ipab/Z193999678/rank8_confidence-0.39.sdf,1,1,1,1,1,1,1,1,1,1
Z193999678,9,0.44,0.5926523041637536,results_ipab/Z193999678/rank9_confidence-0.44.sdf,1,1,1,1,1,1,1,1,1,1
Z19447498,10,1.3,0.6614041349647046,results_ipab/Z19447498/rank10_confidence-1.30.sdf,1,1,1,1,1,1,1,1,1,1
Z19447498,1,0.25,0.4123860718144395,results_ipab/Z19447498/rank1_confidence-0.25.sdf,1,1,1,1,1,1,1,1,1,1
Z19447498,2,0.32,0.7977301125878553,results_ipab/Z19447498/rank2_confidence-0.32.sdf,1,1,1,1,1,1,1,1,1,1
Z19447498,3,0.48,1.7100604381998992,results_ipab/Z19447498/rank3_confidence-0.48.sdf,1,1,1,1,1,1,1,1,1,1
Z19447498,4,0.54,0.4657739005917743,results_ipab/Z19447498/rank4_confidence-0.54.sdf,1,1,1,1,1,1,1,1,1,1
Z19447498,5,0.61,0.6404887409918292,results_ipab/Z19447498/rank5_confidence-0.61.sdf,1,1,1,1,1,1,1,1,1,1
Z19447498,6,0.68,0.5338792339454798,results_ipab/Z19447498/rank6_confidence-0.68.sdf,1,1,1,1,1,1,1,1,1,1
Z19447498,7,0.77,0.9009200692442334,results_ipab/Z19447498/rank7_confidence-0.77.sdf,1,1,1,1,1,1,1,1,1,1
Z19447498,8,1.07,2.0429943220492994,results_ipab/Z19447498/rank8_confidence-1.07.sdf,1,1,1,1,1,1,1,1,1,1
Z19447498,9,1.23,0.4447736754083264,results_ipab/Z19447498/rank9_confidence-1.23.sdf,1,1,1,1,1,1,1,1,1,1
Z19511505,10,1.04,2.222925714525241,results_ipab/Z19511505/rank10_confidence-1.04.sdf,1,1,1,1,1,1,1,1,1,1
Z19511505,1,0.37,2.099088975727624,results_ipab/Z19511505/rank1_confidence-0.37.sdf,1,1,1,1,1,1,1,1,1,1
Z19511505,2,0.49,1.9179580958648,results_ipab/Z19511505/rank2_confidence-0.49.sdf,1,1,1,1,1,1,1,1,1,1
Z19511505,3,0.59,2.426338288299544,results_ipab/Z19511505/rank3_confidence-0.59.sdf,1,1,1,1,1,1,1,1,1,1
Z19511505,4,0.65,1.2181162481744436,results_ipab/Z19511505/rank4_confidence-0.65.sdf,1,1,1,1,1,1,1,1,1,1
Z19511505,5,0.69,2.1066581877914823,results_ipab/Z19511505/rank5_confidence-0.69.sdf,1,1,1,1,1,1,1,1,1,1
Z19511505,6,0.8,2.2977413448150554,results_ipab/Z19511505/rank6_confidence-0.80.sdf,1,1,1,1,1,1,1,1,1,1
Z19511505,7,0.83,2.4774148019572726,results_ipab/Z19511505/rank7_confidence-0.83.sdf,1,1,1,1,1,1,1,1,1,1
Z19511505,8,0.89,2.1027399503477957,results_ipab/Z19511505/rank8_confidence-0.89.sdf,1,1,1,1,1,1,1,1,1,1
Z19511505,9,0.91,2.2341212784986104,results_ipab/Z19511505/rank9_confidence-0.91.sdf,1,1,1,1,1,1,1,1,1,1
Z19512301,10,1.61,3.0107428657120945,results_ipab/Z19512301/rank10_confidence-1.61.sdf,1,1,1,1,1,1,1,1,1,1
Z19512301,1,1.0,2.2722338489367173,results_ipab/Z19512301/rank1_confidence-1.00.sdf,1,1,1,1,1,1,1,1,1,1
Z19512301,2,1.35,2.738994786209957,results_ipab/Z19512301/rank2_confidence-1.35.sdf,1,1,1,1,1,1,1,1,1,1
Z19512301,3,1.37,2.6423161013585466,results_ipab/Z19512301/rank3_confidence-1.37.sdf,1,1,1,1,1,1,1,1,1,1
Z19512301,4,1.4,2.921055051602319,results_ipab/Z19512301/rank4_confidence-1.40.sdf,1,1,1,1,1,1,1,1,1,1
Z19512301,5,1.46,2.741355184177019,results_ipab/Z19512301/rank5_confidence-1.46.sdf,1,1,1,1,1,1,1,1,1,1
Z19512301,6,1.47,2.712570122823194,results_ipab/Z19512301/rank6_confidence-1.47.sdf,1,1,1,1,1,1,1,1,1,1
Z19512301,7,1.51,2.9613819749031,results_ipab/Z19512301/rank7_confidence-1.51.sdf,1,1,1,1,1,1,1,1,1,1
Z19512301,8,1.54,3.024292981994957,results_ipab/Z19512301/rank8_confidence-1.54.sdf,1,1,1,1,1,1,1,1,1,1
Z19512301,9,1.61,2.483420668775288,results_ipab/Z19512301/rank9_confidence-1.61.sdf,1,1,1,1,1,1,1,1,1,1
Z19512617,10,1.21,2.4020203819795,results_ipab/Z19512617/rank10_confidence-1.21.sdf,1,1,1,1,1,1,1,1,1,1
Z19512617,1,0.58,1.951671805375172,results_ipab/Z19512617/rank1_confidence-0.58.sdf,1,1,1,1,1,1,1,1,1,1
Z19512617,2,0.6,1.957527201871492,results_ipab/Z19512617/rank2_confidence-0.60.sdf,1,1,1,1,1,1,1,1,1,1
Z19512617,3,0.82,2.139053060601093,results_ipab/Z19512617/rank3_confidence-0.82.sdf,1,1,1,1,1,1,1,1,1,1
Z19512617,4,0.85,2.277417642637709,results_ipab/Z19512617/rank4_confidence-0.85.sdf,1,1,1,1,1,1,1,1,1,1
Z19512617,5,0.86,2.2604165104414435,results_ipab/Z19512617/rank5_confidence-0.86.sdf,1,1,1,1,1,1,1,1,1,1
Z19512617,6,0.87,1.650504603025254,results_ipab/Z19512617/rank6_confidence-0.87.sdf,1,1,1,1,1,1,1,1,1,1
Z19512617,7,0.92,1.9887509335165592,results_ipab/Z19512617/rank7_confidence-0.92.sdf,1,1,1,1,1,1,1,1,1,1
Z19512617,8,0.95,2.049079199124445,results_ipab/Z19512617/rank8_confidence-0.95.sdf,1,1,1,1,1,1,1,1,1,1
Z19512617,9,1.19,1.765406251633889,results_ipab/Z19512617/rank9_confidence-1.19.sdf,1,1,1,1,1,1,1,1,1,1
Z19513253,10,2.12,3.554665570084541,results_ipab/Z19513253/rank10_confidence-2.12.sdf,1,1,1,1,1,1,1,1,1,1
Z19513253,1,0.48,1.2292624640549668,results_ipab/Z19513253/rank1_confidence-0.48.sdf,1,1,1,1,1,1,1,1,1,1
Z19513253,2,1.0,1.7889243555594816,results_ipab/Z19513253/rank2_confidence-1.00.sdf,1,1,1,1,1,1,1,1,1,1
Z19513253,3,1.08,1.4079159911127597,results_ipab/Z19513253/rank3_confidence-1.08.sdf,1,1,1,1,1,1,1,1,1,1
Z19513253,4,1.2,2.7097304280191725,results_ipab/Z19513253/rank4_confidence-1.20.sdf,1,1,1,1,1,1,1,1,1,1
Z19513253,5,1.27,1.5215274859731185,results_ipab/Z19513253/rank5_confidence-1.27.sdf,1,1,1,1,1,1,1,1,1,1
Z19513253,6,1.3,1.4724030004685116,results_ipab/Z19513253/rank6_confidence-1.30.sdf,1,1,1,1,1,1,1,1,1,1
Z19513253,7,1.39,2.517562536593814,results_ipab/Z19513253/rank7_confidence-1.39.sdf,1,1,1,1,1,1,1,1,1,1
Z19513253,8,1.4,2.273154467384492,results_ipab/Z19513253/rank8_confidence-1.40.sdf,1,1,1,1,1,1,1,1,1,1
Z19513253,9,1.5,1.6562340115664822,results_ipab/Z19513253/rank9_confidence-1.50.sdf,1,1,1,1,1,1,1,1,1,1
Z19513456,10,1.11,2.2044270209727084,results_ipab/Z19513456/rank10_confidence-1.11.sdf,1,1,1,1,1,1,1,1,1,1
Z19513456,1,0.64,2.537976660749782,results_ipab/Z19513456/rank1_confidence-0.64.sdf,1,1,1,1,1,1,1,1,1,1
Z19513456,2,0.8,2.2104228829169266,results_ipab/Z19513456/rank2_confidence-0.80.sdf,1,1,1,1,1,1,1,1,1,1
Z19513456,3,0.81,1.976607597411748,results_ipab/Z19513456/rank3_confidence-0.81.sdf,1,1,1,1,1,1,1,1,1,1
Z19513456,4,0.91,2.096457906502067,results_ipab/Z19513456/rank4_confidence-0.91.sdf,1,1,1,1,1,1,1,1,1,1
Z19513456,5,0.94,1.8295719282832736,results_ipab/Z19513456/rank5_confidence-0.94.sdf,1,1,1,1,1,1,1,1,1,1
Z19513456,6,0.94,2.0778459780547487,results_ipab/Z19513456/rank6_confidence-0.94.sdf,1,1,1,1,1,1,1,1,1,1
Z19513456,7,1.02,1.7967801749132428,results_ipab/Z19513456/rank7_confidence-1.02.sdf,1,1,1,1,1,1,1,1,1,1
Z19513456,8,1.04,2.122204281715069,results_ipab/Z19513456/rank8_confidence-1.04.sdf,1,1,1,1,1,1,1,1,1,1
Z19513456,9,1.08,1.8492291983819789,results_ipab/Z19513456/rank9_confidence-1.08.sdf,1,1,1,1,1,1,1,1,1,1
Z19546723,10,2.28,1.766028587172568,results_ipab/Z19546723/rank10_confidence-2.28.sdf,1,1,1,1,1,1,1,1,1,1
Z19546723,1,0.06,2.028291791050435,results_ipab/Z19546723/rank1_confidence0.06.sdf,1,1,1,1,1,1,1,1,1,1
Z19546723,2,0.06,1.5682150314149617,results_ipab/Z19546723/rank2_confidence-0.06.sdf,1,1,1,1,1,1,1,1,1,1
Z19546723,3,0.07,2.054519533544581,results_ipab/Z19546723/rank3_confidence-0.07.sdf,1,1,1,1,1,1,1,1,1,1
Z19546723,4,0.08,1.64953753644785,results_ipab/Z19546723/rank4_confidence-0.08.sdf,1,1,1,1,1,1,1,1,1,1
Z19546723,5,0.1,2.197356139025354,results_ipab/Z19546723/rank5_confidence-0.10.sdf,1,1,1,1,1,1,1,1,1,1
Z19546723,6,0.5,1.732244174984369,results_ipab/Z19546723/rank6_confidence-0.50.sdf,1,1,1,1,1,1,1,1,1,1
Z19546723,7,1.26,3.6696591533407226,results_ipab/Z19546723/rank7_confidence-1.26.sdf,1,1,1,1,1,1,1,1,1,1
Z19546723,8,1.38,4.332350435131227,results_ipab/Z19546723/rank8_confidence-1.38.sdf,1,1,1,1,1,1,1,1,1,1
Z19546723,9,1.55,4.44936745724138,results_ipab/Z19546723/rank9_confidence-1.55.sdf,1,1,1,1,1,1,1,1,1,1
Z19585008,10,2.17,2.814936508234004,results_ipab/Z19585008/rank10_confidence-2.17.sdf,1,1,1,1,1,1,1,1,1,1
Z19585008,1,0.37,1.8811112702918693,results_ipab/Z19585008/rank1_confidence-0.37.sdf,1,1,1,1,1,1,1,1,1,1
Z19585008,2,0.44,1.997807094939683,results_ipab/Z19585008/rank2_confidence-0.44.sdf,1,1,1,1,1,1,1,1,1,1
Z19585008,3,0.55,2.0358677890878014,results_ipab/Z19585008/rank3_confidence-0.55.sdf,1,1,1,1,1,1,1,1,1,1
Z19585008,4,0.89,1.463464791247641,results_ipab/Z19585008/rank4_confidence-0.89.sdf,1,1,1,1,1,1,1,1,1,1
Z19585008,5,0.91,2.529200015807231,results_ipab/Z19585008/rank5_confidence-0.91.sdf,1,1,1,1,1,1,1,1,1,1
Z19585008,6,1.01,2.638643097918169,results_ipab/Z19585008/rank6_confidence-1.01.sdf,1,1,1,1,1,1,1,1,1,1
Z19585008,7,1.09,2.7137902765099997,results_ipab/Z19585008/rank7_confidence-1.09.sdf,1,1,1,1,1,1,1,1,1,1
Z19585008,8,1.28,2.637586993100272,results_ipab/Z19585008/rank8_confidence-1.28.sdf,1,1,1,1,1,1,1,1,1,1
Z19585008,9,1.36,1.3574563272387763,results_ipab/Z19585008/rank9_confidence-1.36.sdf,1,1,1,1,1,1,1,1,1,1
Z19667517,10,0.93,1.3916443048694682,results_ipab/Z19667517/rank10_confidence-0.93.sdf,1,1,1,1,1,1,1,1,1,1
Z19667517,1,0.14,1.728439014093796,results_ipab/Z19667517/rank1_confidence0.14.sdf,1,1,1,1,1,1,1,1,1,1
Z19667517,2,0.04,1.7006348777099425,results_ipab/Z19667517/rank2_confidence0.04.sdf,1,1,1,1,1,1,1,1,1,1
Z19667517,3,0.04,1.0987331143908543,results_ipab/Z19667517/rank3_confidence-0.04.sdf,1,1,1,1,1,1,1,1,1,1
Z19667517,4,0.22,1.1804358428867652,results_ipab/Z19667517/rank4_confidence-0.22.sdf,1,1,1,1,1,1,1,1,1,1
Z19667517,5,0.32,1.2755232902739884,results_ipab/Z19667517/rank5_confidence-0.32.sdf,1,1,1,1,1,1,1,1,1,1
Z19667517,6,0.34,1.5745091660462829,results_ipab/Z19667517/rank6_confidence-0.34.sdf,1,1,1,1,1,1,1,1,1,1
Z19667517,7,0.61,1.718000508802576,results_ipab/Z19667517/rank7_confidence-0.61.sdf,1,1,1,1,1,1,1,1,1,1
Z19667517,8,0.77,1.3499203561376134,results_ipab/Z19667517/rank8_confidence-0.77.sdf,1,1,1,1,1,1,1,1,1,1
Z19667517,9,0.89,1.246174239476675,results_ipab/Z19667517/rank9_confidence-0.89.sdf,1,1,1,1,1,1,1,1,1,1
Z19829052,10,2.42,1.93715762989288,results_ipab/Z19829052/rank10_confidence-2.42.sdf,1,1,1,1,1,1,1,1,1,1
Z19829052,1,0.55,1.967221740918499,results_ipab/Z19829052/rank1_confidence-0.55.sdf,1,1,1,1,1,1,1,1,1,1
Z19829052,2,0.72,1.405639645350971,results_ipab/Z19829052/rank2_confidence-0.72.sdf,1,1,1,1,1,1,1,1,1,1
Z19829052,3,0.91,2.269967028878089,results_ipab/Z19829052/rank3_confidence-0.91.sdf,1,1,1,1,1,1,1,1,1,1
Z19829052,4,0.97,1.1991027344001506,results_ipab/Z19829052/rank4_confidence-0.97.sdf,1,1,1,1,1,1,1,1,1,1
Z19829052,5,1.05,1.6921387394544367,results_ipab/Z19829052/rank5_confidence-1.05.sdf,1,1,1,1,1,1,1,1,1,1
Z19829052,6,1.16,1.3429186595911649,results_ipab/Z19829052/rank6_confidence-1.16.sdf,1,1,1,1,1,1,1,1,1,1
Z19829052,7,1.2,1.910104983598505,results_ipab/Z19829052/rank7_confidence-1.20.sdf,1,1,1,1,1,1,1,1,1,1
Z19829052,8,1.57,2.436006011786355,results_ipab/Z19829052/rank8_confidence-1.57.sdf,1,1,1,1,1,1,1,1,1,1
Z19829052,9,1.71,1.6786720830014774,results_ipab/Z19829052/rank9_confidence-1.71.sdf,1,1,1,1,1,1,1,1,1,1
Z19863961,10,3.44,0.9135344710967076,results_ipab/Z19863961/rank10_confidence-3.44.sdf,1,1,1,1,1,1,1,1,1,1
Z19863961,1,0.86,0.8737897676764544,results_ipab/Z19863961/rank1_confidence-0.86.sdf,1,1,1,1,1,1,1,1,1,1
Z19863961,2,0.94,0.9541359637604986,results_ipab/Z19863961/rank2_confidence-0.94.sdf,1,1,1,1,1,1,1,1,1,1
Z19863961,3,1.09,1.4243044132432796,results_ipab/Z19863961/rank3_confidence-1.09.sdf,1,1,1,1,1,1,1,1,1,1
Z19863961,4,1.6,1.0855684057708077,results_ipab/Z19863961/rank4_confidence-1.60.sdf,1,1,1,1,1,1,1,1,1,1
Z19863961,5,1.7,1.0794180030145877,results_ipab/Z19863961/rank5_confidence-1.70.sdf,1,1,1,1,1,1,1,1,1,1
Z19863961,6,1.72,1.073965949694945,results_ipab/Z19863961/rank6_confidence-1.72.sdf,1,1,1,1,1,1,1,1,1,1
Z19863961,7,1.73,1.0117039218566886,results_ipab/Z19863961/rank7_confidence-1.73.sdf,1,1,1,1,1,1,1,1,1,1
Z19863961,8,1.84,1.0714358880980186,results_ipab/Z19863961/rank8_confidence-1.84.sdf,1,1,1,1,1,1,1,1,1,1
Z19863961,9,2.1,1.098149586774184,results_ipab/Z19863961/rank9_confidence-2.10.sdf,1,1,1,1,1,1,1,1,1,1
Z19871234,10,1.07,1.9700206095445565,results_ipab/Z19871234/rank10_confidence-1.07.sdf,1,1,1,1,1,1,1,1,1,1
Z19871234,1,0.62,2.8375625523176957,results_ipab/Z19871234/rank1_confidence-0.62.sdf,1,1,1,1,1,1,1,1,1,1
Z19871234,2,0.67,2.4945130802813256,results_ipab/Z19871234/rank2_confidence-0.67.sdf,1,1,1,1,1,1,1,1,1,1
Z19871234,3,0.76,2.3047279536630523,results_ipab/Z19871234/rank3_confidence-0.76.sdf,1,1,1,1,1,1,1,1,1,1
Z19871234,4,0.78,1.9951881182814928,results_ipab/Z19871234/rank4_confidence-0.78.sdf,1,1,1,1,1,1,1,1,1,1
Z19871234,5,0.8,2.938060241278083,results_ipab/Z19871234/rank5_confidence-0.80.sdf,1,1,1,1,1,1,1,1,1,1
Z19871234,6,0.82,2.504790980679536,results_ipab/Z19871234/rank6_confidence-0.82.sdf,1,1,1,1,1,1,1,1,1,1
Z19871234,7,0.85,1.9369497907034712,results_ipab/Z19871234/rank7_confidence-0.85.sdf,1,1,1,1,1,1,1,1,1,1
Z19871234,8,0.91,1.9707221490933289,results_ipab/Z19871234/rank8_confidence-0.91.sdf,1,1,1,1,1,1,1,1,1,1
Z19871234,9,1.01,2.193734393424077,results_ipab/Z19871234/rank9_confidence-1.01.sdf,1,1,1,1,1,1,1,1,1,1
Z19896185,10,3.73,1.012597082091671,results_ipab/Z19896185/rank10_confidence-3.73.sdf,1,1,1,1,1,1,1,1,1,1
Z19896185,1,0.67,3.054472476186714,results_ipab/Z19896185/rank1_confidence-0.67.sdf,1,1,1,1,1,1,1,1,1,1
Z19896185,2,0.86,2.81686331241767,results_ipab/Z19896185/rank2_confidence-0.86.sdf,1,1,1,1,1,1,1,1,1,1
Z19896185,3,0.9,3.117920996040193,results_ipab/Z19896185/rank3_confidence-0.90.sdf,1,1,1,1,1,1,1,1,1,1
Z19896185,4,1.19,1.3632298627662771,results_ipab/Z19896185/rank4_confidence-1.19.sdf,1,1,1,1,1,1,1,1,1,1
Z19896185,5,1.19,2.052394993705493,results_ipab/Z19896185/rank5_confidence-1.19.sdf,1,1,1,1,1,1,1,1,1,1
Z19896185,6,1.23,2.787471843632179,results_ipab/Z19896185/rank6_confidence-1.23.sdf,1,1,1,1,1,1,1,1,1,1
Z19896185,7,1.29,0.3406840812465567,results_ipab/Z19896185/rank7_confidence-1.29.sdf,1,1,1,1,1,1,1,1,1,1
Z19896185,8,1.44,0.4048686834810759,results_ipab/Z19896185/rank8_confidence-1.44.sdf,1,1,1,1,1,1,1,1,1,1
Z19896185,9,2.45,1.2285565414194586,results_ipab/Z19896185/rank9_confidence-2.45.sdf,1,1,1,1,1,1,1,1,1,1
Z199055452,10,0.48,1.22045076089925,results_ipab/Z199055452/rank10_confidence-0.48.sdf,1,1,1,1,1,1,1,1,1,1
Z199055452,1,0.03,0.4536297557514019,results_ipab/Z199055452/rank1_confidence0.03.sdf,1,1,1,1,1,1,1,1,1,1
Z199055452,2,0.01,0.3048800896259977,results_ipab/Z199055452/rank2_confidence0.01.sdf,1,1,1,1,1,1,1,1,1,1
Z199055452,3,0.0,0.2759768148984187,results_ipab/Z199055452/rank3_confidence-0.00.sdf,1,1,1,1,1,1,1,1,1,1
Z199055452,4,0.07,0.3527084562105606,results_ipab/Z199055452/rank4_confidence-0.07.sdf,1,1,1,1,1,1,1,1,1,1
Z199055452,5,0.07,0.5374909660961724,results_ipab/Z199055452/rank5_confidence-0.07.sdf,1,1,1,1,1,1,1,1,1,1
Z199055452,6,0.12,0.3216261253365405,results_ipab/Z199055452/rank6_confidence-0.12.sdf,1,1,1,1,1,1,1,1,1,1
Z199055452,7,0.18,0.2985830811618729,results_ipab/Z199055452/rank7_confidence-0.18.sdf,1,1,1,1,1,1,1,1,1,1
Z199055452,8,0.24,0.3011015162699064,results_ipab/Z199055452/rank8_confidence-0.24.sdf,1,1,1,1,1,1,1,1,1,1
Z199055452,9,0.35,0.4737801673126027,results_ipab/Z199055452/rank9_confidence-0.35.sdf,1,1,1,1,1,1,1,1,1,1
Z19982226,10,3.84,47.84681804114879,results_ipab/Z19982226/rank10_confidence-3.84.sdf,1,1,1,1,1,1,1,1,1,1
Z19982226,1,0.37,1.4369051625145184,results_ipab/Z19982226/rank1_confidence-0.37.sdf,1,1,1,1,1,1,1,1,1,1
Z19982226,2,0.37,1.6008335851882305,results_ipab/Z19982226/rank2_confidence-0.37.sdf,1,1,1,1,1,1,1,1,1,1
Z19982226,3,0.55,0.8387727626312622,results_ipab/Z19982226/rank3_confidence-0.55.sdf,1,1,1,1,1,1,1,1,1,1
Z19982226,4,0.64,1.8860231493342536,results_ipab/Z19982226/rank4_confidence-0.64.sdf,1,1,1,1,1,1,1,1,1,1
Z19982226,5,0.89,0.8147014712560072,results_ipab/Z19982226/rank5_confidence-0.89.sdf,1,1,1,1,1,1,1,1,1,1
Z19982226,6,0.9,1.272372002387478,results_ipab/Z19982226/rank6_confidence-0.90.sdf,1,1,1,1,1,1,1,1,1,1
Z19982226,7,0.91,0.8274050498170034,results_ipab/Z19982226/rank7_confidence-0.91.sdf,1,1,1,1,1,1,1,1,1,1
Z19982226,8,0.92,0.9700358438921206,results_ipab/Z19982226/rank8_confidence-0.92.sdf,1,1,1,1,1,1,1,1,1,1
Z19982226,9,2.89,4.547410509979461,results_ipab/Z19982226/rank9_confidence-2.89.sdf,1,1,1,1,1,1,1,1,1,1
Z19982748,10,1.43,2.6260212525930697,results_ipab/Z19982748/rank10_confidence-1.43.sdf,1,1,1,1,1,1,1,1,1,1
Z19982748,1,0.19,1.3054990003385885,results_ipab/Z19982748/rank1_confidence-0.19.sdf,1,1,1,1,1,1,1,1,1,1
Z19982748,2,0.44,1.4920190529727264,results_ipab/Z19982748/rank2_confidence-0.44.sdf,1,1,1,1,1,1,1,1,1,1
Z19982748,3,0.5,1.8702636946683773,results_ipab/Z19982748/rank3_confidence-0.50.sdf,1,1,1,1,1,1,1,1,1,1
Z19982748,4,0.53,1.1698416649169374,results_ipab/Z19982748/rank4_confidence-0.53.sdf,1,1,1,1,1,1,1,1,1,1
Z19982748,5,0.61,1.8933639289402344,results_ipab/Z19982748/rank5_confidence-0.61.sdf,1,1,1,1,1,1,1,1,1,1
Z19982748,6,0.83,1.0534309377424953,results_ipab/Z19982748/rank6_confidence-0.83.sdf,1,1,1,1,1,1,1,1,1,1
Z19982748,7,0.88,0.9284284282608548,results_ipab/Z19982748/rank7_confidence-0.88.sdf,1,1,1,1,1,1,1,1,1,1
Z19982748,8,0.96,0.9288216461972496,results_ipab/Z19982748/rank8_confidence-0.96.sdf,1,1,1,1,1,1,1,1,1,1
